ID,Reported_On,Additional_Reporting,Retrieve_from_1,Retrieve_from_2,Retrieve_from_3,Twitter_Reference,Direct_Post_1,Direct_Post_2,Direct_Post_3,Direct_Post_4,Title,Publication_Date,Entry_Date,Country,Primary_Language,Secondary_Language,Main_Narrative,Narrative_Description,ChainMsg_or_Email,Motive,Motive_Description,Source,Source_Description,Distrib_Channel,Misinfo_Type,Key_Words,Summary,Coder
528,https://twitter.com/khabaronlinee/status/1249241600921911297?s=20,,,,,1,https://twitter.com/khabaronlinee/status/1249241600921911297?s=20,,,,,12-Apr-20,12-Apr-20,Iran,Farsi,,Emergency responses,Video of Rouhani's address to a subcommittee meeting on Iran's exemplary response,0,False Hope,Avoid panic or criticism,Media,State news agency,Twitter,False reporting,"Coronavirus, Iran, Europe, government","Quotes from Rouhani's address to COVID-19 govt subcommittee, how Iran's situation is better than that of Europe, travel ban will not occur internally, and restrictions will let up by May 1 ",Sarah
529,https://www.mashreghnews.ir/news/1061216/?????-???-??????-??-??????-?????-????-??-?????????-??-?????,,https://www.mashreghnews.ir/news/1061216/?????-???-??????-??-??????-?????-????-??-?????????-??-?????,,,0,,,,,????? ??? ?????? ?? ?????? ????? ???? ?? ????????? ?? ?????,12-Apr-20,12-Apr-20,Iran,Farsi,,Origin of the virus,Claims that the US paid a Chinese lab to produce the coronavirus,0,Politics,Blame the US for coronavirus/profit off virus,Media,Fake news built off Daily Mail,Website,False reporting,"Coronavirus, Iran, China, United States, conspiracy, profit, lab","Drawing correlation that US payment/grant to Wuhan lab, that was experimenting with bats rumored to be source of virus, was to spread coronavirus",Sarah
530,https://ryukyushimpo.jp/news/entry-1105837.html#prettyPhoto,,,,,1,,,,,???????????????????????????????????????????????,12-Apr-20,14-Apr-20,Japan,Japanese,,COVID-19 status of individuals,Tweets that several businesses in Okinawa prefecture have coronavirus cases ,0,Fear,Scare people from going to local businesses ,Individual actor,Geeral public,Twitter,False reporting,"Coronavirus, Japan, Okinawa",Twitter user falsely claimed that coronavirus was detected at several businesses in Okinawa,Fumika
531,http://www.genereg.jp/html/news/2020/20200412.html,,,,,0,,,,,????????????????????????????,12-Apr-20,15-Apr-20,Japan,Japanese,,False cures and preventative measures,"Coronavirus spreads during meal times, and other information in infection prevention 'manual' claimed to be authored by Keio University professor ",1,False Hope,Spread preventative measures supposedly from a credible source ,Individual actor,General public,"LINE, text",False reporting,"Coronavirus, Japan, Keio University, manual, Hideyuki saya",Chain message manual on how to prevent infection supposedly written by Keio University professor Hideyuki Saya ,Fumika
532,https://www.hotbak.net/key/%E6%8B%94%E5%A4%B4%E4%B8%A4%E4%BE%A7%E7%9A%84%E7%99%BD%E5%8F%91%E5%8F%AF%E4%BB%A5%E9%98%B2%E6%B2%BB%E6%96%B0%E5%9E%8B%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E8%82%BA%E7%82%8E%E8%B0%A3%E8%A8%80%E8%A5%BF%E9%83%A8%E7%BD%91%E9%99%95%E8%A5%BF%E6%96%B0%E9%97%BB.html,,,,,0,,,,,??????????????????????,12-Apr-20,11-Apr-20,China,Mandarin,,False cures and preventative measures,White hair on both sides of the head be used to prevent new coronavirus ,1,Help,Suggest cure for the coronavirus,Individual actor,General public,Social media,Fake remedy,"Coronavirus, white hair, head, prevent",Rumors claimed that white hair on both sides of the head be used to prevent new coronavirus ,Anne
533,,,,,,0,,,,,,12-Apr-20,12-Apr-20,Spain,Spanish,,False cures and preventative measures,Preventive measures to reduce chances of infection,1,Other,Trying to help but failing to provide useful guidelines,Individual actor,General public,WhatsApp,Fake remedy,"Coronavirus, remedies, spain","Long list of false remedies ranging from hot water, to gargling with antispectives (vinager, lemon..), put the clothes on the sun (because it neutralizes the virus), clean hands every 20 minutes, etc.",Arantxa
534,,,,,,0,,,,,,12-Apr-20,12-Apr-20,Spain,Spanish,,Weaponization or design,COVID-19 was created by the Chinese government (as a response to the commercial war lost to US) as a way to put the world into recession and establish its dominance.,1,Fear,Sensacionalist message trying to spark anger and fearin the population.,Individual actor,General public,WhatsApp,Conspiracy,"Coronavirus, conspiracy theory, china, USA",COVID-19 was created by the Chinese government (as a response to the commercial war lost to US) as a way to put the world into recession and establish its dominance. They say China bought all that devaluated in the stock market and that way they took control over all major companies without the money leaving China.,Arantxa
535,,,,,,0,,,,,,12-Apr-20,12-Apr-20,Spain,Spanish,,Weaponization or design,COVID-19 was (most plausibly) created by the Chinese goverment as a movement to establish its economic supremacy.,1,Fear,Sensacionalist message trying to spark anger and fearin the population.,Individual actor,Miguel Angel León R.,WhatsApp,Conspiracy,"Coronavirus, conspiracy theory, china, economic supremacy","COVID-19 was (most probably) created by the Chinese goverment as an economic maneuver which enabled them to gain ownership of the major ""western"" firms in China: COVID-19 cause their currency to devaluate, cause economic panick, leading to inverstors selling their stocks, which then China re-bought at a very low price.",Arantxa
536,https://fatabyyano.net/%d8%aa%d9%86%d8%a7%d9%88%d9%84-%d9%85%d8%b2%d9%8a%d8%ac-%d9%8a%d8%ad%d8%aa%d9%88%d9%8a-%d8%b9%d9%84%d9%89-%d8%a8%d9%88%d9%84-%d9%88-%d8%ad%d9%84%d9%8a%d8%a8-%d8%a7%d9%84%d8%a5%d8%a8%d9%84-%d8%a8%d8%b4/,,https://fatabyyano.net/%d8%aa%d9%86%d8%a7%d9%88%d9%84-%d9%85%d8%b2%d9%8a%d8%ac-%d9%8a%d8%ad%d8%aa%d9%88%d9%8a-%d8%b9%d9%84%d9%89-%d8%a8%d9%88%d9%84-%d9%88-%d8%ad%d9%84%d9%8a%d8%a8-%d8%a7%d9%84%d8%a5%d8%a8%d9%84-%d8%a8%d8%b4/,,,0,,,,,????? ???? ????? ??? ??? ? ???? ????? ???? ???? ????? ???????…??? ????.,13-Apr-20,18-Apr-20,Ambigious,Arabic,,False cures and preventative measures,A person on social media claim that a mixture of camel's urine and milk with honey and olive oil cures coronavirus,0,False Hope,Spread false news that a mixture of camel's milk and urine with honey and olive oil treats coronavirus,Individual actor,Mala Ali Kurdistani ,Facebook,Fake remedy,"Coronavirus, cure, camel's milk",Posts by Mala Ali Kurdistani were widlely shared on Facebook claiming that a mixture of camel's urine and milk cures coronavirus,Alaa
537,https://smhoaxslayer.com/the-viral-circular-regarding-the-closing-down-of-hotels-and-restaurants-is-fake/,,https://smhoaxslayer.com/the-viral-circular-regarding-the-closing-down-of-hotels-and-restaurants-is-fake/,,,0,,,,,The viral circular regarding the closing down of hotels and restaurants is Fake,13-Apr-20,14-Apr-20,India,English,,Emergency responses,"The Ministry of Tourism had ordered all restaurants, resorts, and hotels to close down until October 15",1,Fear,Scare people into believing that certain businesses will be closed for a prolonged period of time,Individual actor,General public,WhatsApp,False reporting,"COVID-19, hospitality, hotels, Ministry of Tourism, resorts, restaurants","A fake circular was spread through WhatsApp claiming that the Ministry of Tourism mandated that all restaurants, hotels, and resorts will be closed until October 15",Kamya
538,https://www.lemonde.fr/les-decodeurs/article/2020/04/13/ces-photos-montrent-elles-une-hausse-spectaculaire-du-prix-des-pommes-de-terre-chez-carrefour_6036458_4355770.html,,https://www.lemonde.fr/les-decodeurs/article/2020/04/13/ces-photos-montrent-elles-une-hausse-spectaculaire-du-prix-des-pommes-de-terre-chez-carrefour_6036458_4355770.html,,,1,https://www.facebook.com/photo.php?fbid=10221176330933577,https://www.facebook.com/photo.php?fbid=812752139216229,,,Ces photos montrent-elles une hausse spectaculaire du prix des pommes de terre chez Carrefour ?,13-Apr-20,19-Apr-20,France,French,,Other,"Pictures of the price of potatoes in a Carrefour supermarket show a huge rise in their price in just a week, attributing it to the coronavirus emergency",0,Fear,Spark the fear of a huge rise in prices due to the coronavirus emergency,Individual actor,General public,"Facebook, Twitter",False reporting,"Coronavirus, France, potatoes, supermarket, Carrefour, price",A picture of the price of potatoes in a Carrefour supermarket in two different weeks was modified to show a big rise in their price and link it to the coronavirus emergency,Giorgio
539,https://www.lemonde.fr/les-decodeurs/article/2020/04/13/cette-archive-du-parisien-ne-concerne-pas-le-coronavirus-ni-le-laboratoire-de-wuhan_6036444_4355770.html,,https://www.lemonde.fr/les-decodeurs/article/2020/04/13/cette-archive-du-parisien-ne-concerne-pas-le-coronavirus-ni-le-laboratoire-de-wuhan_6036444_4355770.html,,,1,,,,,"Cette archive du « Parisien » ne concerne ni le coronavirus, ni un laboratoire de Wuhan",13-Apr-20,21-Apr-20,France,French,,Weaponization or design,"Rumor the virus was artificially created in Wuhan, and that a Parisian newspaper had reported its creation already in 2013",0,Undermine target country institutions ,"Suggest that the virus is China's fault, as it was created and then released there",Individual actor,General public,"Facebook, Twitter",Conspiracy,"Coronavirus, China, design, Wuhan, Le Parisien","A 2013 article by French newspaper ""Le Parisien"" reporting that a virus had been created in China, was taken out of context to claim that it was referring to coronavirus and Wuhan (while it was not)",Giorgio
540,https://urdu.siasat.pk/health/corona-virus/2020-04-13/news-21790,,,,,0,,,,,?????? ?????:???? ?? ??? ??? ??? ???,13-Apr-20,15-Apr-20,Pakistan,Urdu,,False cures and preventative measures,Falsely claiming that hydroxychloroquine and azithromycin is a possible cure for COVID-19,0,False Hope,Trying to undermine the severity of the issue by claiming that a cure has been found,Media,"""Siasat.pk/"" Well known news website in Pakistan",Website,False reporting,"Hydroxychloroquine, azithromycin, cure, Pakistan, French Clinical Trial",The article citing a interview of a famous Pakistani scientist (interview embeded on the page) claims that  Hydroxychloroquine and azithromycin as a cure for covid-19. The scientist cites a french clinical trail as the basis for the information. The trial has been discredited by mainstream French academic community.,Turab
541,https://fatabyyano.net/%d8%ae%d8%a8%d8%b1-%d8%b2%d8%a7%d8%a6%d9%81-%d9%88%d8%b2%d9%8a%d8%b1-%d8%a7%d9%84%d8%b5%d8%ad%d8%a9-%d8%a7%d9%84%d9%81%d8%b1%d9%86%d8%b3%d9%8a-%d9%8a%d8%b5%d8%b1%d8%ad/,,https://fatabyyano.net/%d8%ae%d8%a8%d8%b1-%d8%b2%d8%a7%d8%a6%d9%81-%d9%88%d8%b2%d9%8a%d8%b1-%d8%a7%d9%84%d8%b5%d8%ad%d8%a9-%d8%a7%d9%84%d9%81%d8%b1%d9%86%d8%b3%d9%8a-%d9%8a%d8%b5%d8%b1%d8%ad/,,,0,,,,,??? ???? – ???? ????? ??????? ?????? ???? ?????? ?? ??? ????????.,14-Apr-20,18-Apr-20,Ambigious (Morocco),Arabic,,Weaponization or design,"Post claims that the former French Minister of Health and Foreign Affairs, Philippe Douste-Blazy, stated that the coronavirus is a part of a biological warfare",0,Other,Spread claims that coronavirus is part of a biological warfare,Media,FesNews,Facebook,Conspiracy,"Coronavirus, Morocco, Biolofical warfare","Post by a news page on Facebook and Youtube claiming that the former French Minister of Health and Foreign Affairs, Philippe Douste-Blazy, has made several statments about coronavirus, among which is that the coronavirus is a part of a biological warfare",Alaa
542,https://twitter.com/isna_farsi/status/1250313734427308033,,https://www.rferl.org/a/new-iranian-coronavirus-detector-mocked-over-resemblance-to-fake-bomb-detector/30559402.html,,,1,https://twitter.com/isna_farsi/status/1250313734427308033,,,,??????? ?? ??????? ???? ???? ???????? ?? ????? ?????? ?? #?????,14-Apr-20,16-Apr-20,Iran,Farsi,English,False diagnosis procedures,Novel invention that detects COVID-19 infections up to 100m away,,False Hope,"Make Iranian government look responsive, innovative",Political actor,IRGC commander,"Twitter, news media",Fake remedy,"Coronavirus, Iran, technology, IRGC, detection","IRGC unveiling and promoting novel tech they designed to detect COVID-19, modeled off fake prototype and met with ire",Sarah
543,https://correctiv.org/faktencheck/2020/04/14/coronavirus-nein-grundnahrungsmittel-werden-in-deutschland-aktuell-nicht-knapp,,,,,0,,,,,"Coronavirus: Nein, Grundnahrungsmittel werden in Deutschland aktuell nicht knapp",14-Apr-20,21-Apr-20,Germany,German,,Other,Claims spread that the supply chain for supermarkets in Germany is disrupted and food necessities are becoming scarce,1,Fear,Cause panic in reaction to supposed food supply chains running dry,Individual actor,General public,Whatsapp,False reporting,"Coronavirus, Germany, supermarket",Message spread through Whatsapp warning people to make a run for the supermarkets because there is danger that all German supermarkets are low on food staples,Audrey
544,https://www.boomlive.in/fake-news/mock-drill-video-from-bihar-on-covid-19-preparedness-shared-as-real-7674,,https://www.boomlive.in/fake-news/mock-drill-video-from-bihar-on-covid-19-preparedness-shared-as-real-7674,,,0,,,,,Mock Drill Video From Bihar On COVID-19 Preparedness Shared As Real,14-Apr-20,16-Apr-20,India,Hindi,English,COVID-19 status of individuals,A policeman had contracted the coronavirus in a Bihar jail,0,Fear,Spread fear among people about new cases of the virus,Individual actor,General public,Facebook,False reporting,"Coronavirus, Bihar, jail, policeman, drill",A video from a coronavirus preparation drill was shared as a rumor of a police offer falling sick due to the coronavirus and others running to help him ,Kamya
545,https://www.huffingtonpost.jp/entry/abe-kyuyo_jp_5e952072c5b63e2705cb0165,,,,,1,,,,,????????30??????????????????????2012?????????,14-Apr-20,15-Apr-20,Japan,Japanese,,Emergency responses,Shinzo Abe lowered his own salary by 30% in response to COVID,0,Politics,Portray Shinzo Abe as a charitable prime minister,Individual actor,General public,Twitter,False reporting,"Coronavirus, Shinzo Abe, Prime minister, pay cut",Chief of Cabinet Secretary Suga said the prime minister has already cut his salary by 30%; claims spread on Twitter that the cut was in response to COVID but it has been in place since the 3/11 disaster in 2011,Fumika
546,https://maldita.es/malditobulo/2020/04/14/foto-madrid-sin-contaminacion-confinamiento-coronavirus/,,https://maldita.es/malditobulo/2020/04/14/foto-madrid-sin-contaminacion-confinamiento-coronavirus/,,,1,,,,,"No, esta imagen panorámica de Madrid 'sin contaminación' no ha sido tomada durante el confinamiento por el coronavirus",14-Apr-20,14-Apr-20,Spain,Spanish,,Other,"A photo showing Madrid without air pollution, and saying that it is thanks to the Covid-19 emergency that the situation is like this",0,Other,Effort to advocate to a reaction to fight climate change even after the Covid-19 emergency,Individual actor,General public,"Twitter, Social Media",False reporting,"Coronavirus, Madrid, sin contaminaciòn","A photo showing Madrid without air pollution was spread saying that thanks to the Covid-19 emergency, things are getting better with climate change and that we should keep working in this sense afterwards. However, the photo had been taken two years ago and has nothing to do with the coronavirus emergency",Luca
